Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A10001_001
"06037208502","Census Tract 2085.02, Los Angeles County, California","ACSSF","ca","140","00","0004814",,,,,"06","037",,,"208502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208502","Census Tract 2085.02",,,,1552
"06037208610","Census Tract 2086.10, Los Angeles County, California","ACSSF","ca","140","00","0004815",,,,,"06","037",,,"208610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208610","Census Tract 2086.10",,,,1614
"06037208620","Census Tract 2086.20, Los Angeles County, California","ACSSF","ca","140","00","0004816",,,,,"06","037",,,"208620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208620","Census Tract 2086.20",,,,1744
"06037208710","Census Tract 2087.10, Los Angeles County, California","ACSSF","ca","140","00","0004817",,,,,"06","037",,,"208710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208710","Census Tract 2087.10",,,,2226
"06037208720","Census Tract 2087.20, Los Angeles County, California","ACSSF","ca","140","00","0004818",,,,,"06","037",,,"208720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208720","Census Tract 2087.20",,,,1629
"06037208801","Census Tract 2088.01, Los Angeles County, California","ACSSF","ca","140","00","0004819",,,,,"06","037",,,"208801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208801","Census Tract 2088.01",,,,1395
"06037208802","Census Tract 2088.02, Los Angeles County, California","ACSSF","ca","140","00","0004820",,,,,"06","037",,,"208802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208802","Census Tract 2088.02",,,,1520
"06037208902","Census Tract 2089.02, Los Angeles County, California","ACSSF","ca","140","00","0004821",,,,,"06","037",,,"208902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208902","Census Tract 2089.02",,,,734
"06037208903","Census Tract 2089.03, Los Angeles County, California","ACSSF","ca","140","00","0004822",,,,,"06","037",,,"208903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208903","Census Tract 2089.03",,,,1177
"06037208904","Census Tract 2089.04, Los Angeles County, California","ACSSF","ca","140","00","0004823",,,,,"06","037",,,"208904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037208904","Census Tract 2089.04",,,,1441
"06037209103","Census Tract 2091.03, Los Angeles County, California","ACSSF","ca","140","00","0004824",,,,,"06","037",,,"209103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037209103","Census Tract 2091.03",,,,1130
"06037209104","Census Tract 2091.04, Los Angeles County, California","ACSSF","ca","140","00","0004825",,,,,"06","037",,,"209104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037209104","Census Tract 2091.04",,,,1023
"06037209105","Census Tract 2091.05, Los Angeles County, California","ACSSF","ca","140","00","0004826",,,,,"06","037",,,"209105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037209105","Census Tract 2091.05",,,,1069
"06037209106","Census Tract 2091.06, Los Angeles County, California","ACSSF","ca","140","00","0004827",,,,,"06","037",,,"209106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037209106","Census Tract 2091.06",,,,1267
"06037209201","Census Tract 2092.01, Los Angeles County, California","ACSSF","ca","140","00","0004828",,,,,"06","037",,,"209201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037209201","Census Tract 2092.01",,,,2290
"06037209202","Census Tract 2092.02, Los Angeles County, California","ACSSF","ca","140","00","0004829",,,,,"06","037",,,"209202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037209202","Census Tract 2092.02",,,,641
"06037209300","Census Tract 2093, Los Angeles County, California","ACSSF","ca","140","00","0004830",,,,,"06","037",,,"209300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037209300","Census Tract 2093",,,,2310
"06037209401","Census Tract 2094.01, Los Angeles County, California","ACSSF","ca","140","00","0004831",,,,,"06","037",,,"209401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037209401","Census Tract 2094.01",,,,1649
"06037209402","Census Tract 2094.02, Los Angeles County, California","ACSSF","ca","140","00","0004832",,,,,"06","037",,,"209402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037209402","Census Tract 2094.02",,,,1289
"06037209403","Census Tract 2094.03, Los Angeles County, California","ACSSF","ca","140","00","0004833",,,,,"06","037",,,"209403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037209403","Census Tract 2094.03",,,,1549
"06037209510","Census Tract 2095.10, Los Angeles County, California","ACSSF","ca","140","00","0004834",,,,,"06","037",,,"209510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037209510","Census Tract 2095.10",,,,1017
"06037209520","Census Tract 2095.20, Los Angeles County, California","ACSSF","ca","140","00","0004835",,,,,"06","037",,,"209520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037209520","Census Tract 2095.20",,,,1016
"06037209810","Census Tract 2098.10, Los Angeles County, California","ACSSF","ca","140","00","0004836",,,,,"06","037",,,"209810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037209810","Census Tract 2098.10",,,,788
"06037209820","Census Tract 2098.20, Los Angeles County, California","ACSSF","ca","140","00","0004837",,,,,"06","037",,,"209820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037209820","Census Tract 2098.20",,,,827
"06037210010","Census Tract 2100.10, Los Angeles County, California","ACSSF","ca","140","00","0004838",,,,,"06","037",,,"210010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037210010","Census Tract 2100.10",,,,1305
"06037211000","Census Tract 2110, Los Angeles County, California","ACSSF","ca","140","00","0004839",,,,,"06","037",,,"211000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211000","Census Tract 2110",,,,2352
"06037211121","Census Tract 2111.21, Los Angeles County, California","ACSSF","ca","140","00","0004840",,,,,"06","037",,,"211121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211121","Census Tract 2111.21",,,,1069
"06037211122","Census Tract 2111.22, Los Angeles County, California","ACSSF","ca","140","00","0004841",,,,,"06","037",,,"211122",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211122","Census Tract 2111.22",,,,1336
"06037211123","Census Tract 2111.23, Los Angeles County, California","ACSSF","ca","140","00","0004842",,,,,"06","037",,,"211123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211123","Census Tract 2111.23",,,,1103
"06037211124","Census Tract 2111.24, Los Angeles County, California","ACSSF","ca","140","00","0004843",,,,,"06","037",,,"211124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211124","Census Tract 2111.24",,,,2274
"06037211201","Census Tract 2112.01, Los Angeles County, California","ACSSF","ca","140","00","0004844",,,,,"06","037",,,"211201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211201","Census Tract 2112.01",,,,1109
"06037211202","Census Tract 2112.02, Los Angeles County, California","ACSSF","ca","140","00","0004845",,,,,"06","037",,,"211202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211202","Census Tract 2112.02",,,,1045
"06037211310","Census Tract 2113.10, Los Angeles County, California","ACSSF","ca","140","00","0004846",,,,,"06","037",,,"211310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211310","Census Tract 2113.10",,,,1542
"06037211320","Census Tract 2113.20, Los Angeles County, California","ACSSF","ca","140","00","0004847",,,,,"06","037",,,"211320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211320","Census Tract 2113.20",,,,1350
"06037211410","Census Tract 2114.10, Los Angeles County, California","ACSSF","ca","140","00","0004848",,,,,"06","037",,,"211410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211410","Census Tract 2114.10",,,,1258
"06037211420","Census Tract 2114.20, Los Angeles County, California","ACSSF","ca","140","00","0004849",,,,,"06","037",,,"211420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211420","Census Tract 2114.20",,,,1414
"06037211500","Census Tract 2115, Los Angeles County, California","ACSSF","ca","140","00","0004850",,,,,"06","037",,,"211500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211500","Census Tract 2115",,,,1990
"06037211701","Census Tract 2117.01, Los Angeles County, California","ACSSF","ca","140","00","0004851",,,,,"06","037",,,"211701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211701","Census Tract 2117.01",,,,1298
"06037211703","Census Tract 2117.03, Los Angeles County, California","ACSSF","ca","140","00","0004852",,,,,"06","037",,,"211703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211703","Census Tract 2117.03",,,,2212
"06037211704","Census Tract 2117.04, Los Angeles County, California","ACSSF","ca","140","00","0004853",,,,,"06","037",,,"211704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211704","Census Tract 2117.04",,,,1826
"06037211802","Census Tract 2118.02, Los Angeles County, California","ACSSF","ca","140","00","0004854",,,,,"06","037",,,"211802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211802","Census Tract 2118.02",,,,2362
"06037211803","Census Tract 2118.03, Los Angeles County, California","ACSSF","ca","140","00","0004855",,,,,"06","037",,,"211803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211803","Census Tract 2118.03",,,,1748
"06037211804","Census Tract 2118.04, Los Angeles County, California","ACSSF","ca","140","00","0004856",,,,,"06","037",,,"211804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211804","Census Tract 2118.04",,,,1486
"06037211910","Census Tract 2119.10, Los Angeles County, California","ACSSF","ca","140","00","0004857",,,,,"06","037",,,"211910",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211910","Census Tract 2119.10",,,,2141
"06037211921","Census Tract 2119.21, Los Angeles County, California","ACSSF","ca","140","00","0004858",,,,,"06","037",,,"211921",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211921","Census Tract 2119.21",,,,1025
"06037211922","Census Tract 2119.22, Los Angeles County, California","ACSSF","ca","140","00","0004859",,,,,"06","037",,,"211922",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037211922","Census Tract 2119.22",,,,1461
"06037212101","Census Tract 2121.01, Los Angeles County, California","ACSSF","ca","140","00","0004860",,,,,"06","037",,,"212101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212101","Census Tract 2121.01",,,,1612
"06037212102","Census Tract 2121.02, Los Angeles County, California","ACSSF","ca","140","00","0004861",,,,,"06","037",,,"212102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212102","Census Tract 2121.02",,,,1408
"06037212202","Census Tract 2122.02, Los Angeles County, California","ACSSF","ca","140","00","0004862",,,,,"06","037",,,"212202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212202","Census Tract 2122.02",,,,1349
"06037212203","Census Tract 2122.03, Los Angeles County, California","ACSSF","ca","140","00","0004863",,,,,"06","037",,,"212203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212203","Census Tract 2122.03",,,,1700
"06037212204","Census Tract 2122.04, Los Angeles County, California","ACSSF","ca","140","00","0004864",,,,,"06","037",,,"212204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212204","Census Tract 2122.04",,,,1368
"06037212303","Census Tract 2123.03, Los Angeles County, California","ACSSF","ca","140","00","0004865",,,,,"06","037",,,"212303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212303","Census Tract 2123.03",,,,1848
"06037212304","Census Tract 2123.04, Los Angeles County, California","ACSSF","ca","140","00","0004866",,,,,"06","037",,,"212304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212304","Census Tract 2123.04",,,,920
"06037212305","Census Tract 2123.05, Los Angeles County, California","ACSSF","ca","140","00","0004867",,,,,"06","037",,,"212305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212305","Census Tract 2123.05",,,,1074
"06037212306","Census Tract 2123.06, Los Angeles County, California","ACSSF","ca","140","00","0004868",,,,,"06","037",,,"212306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212306","Census Tract 2123.06",,,,1199
"06037212410","Census Tract 2124.10, Los Angeles County, California","ACSSF","ca","140","00","0004869",,,,,"06","037",,,"212410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212410","Census Tract 2124.10",,,,1878
"06037212420","Census Tract 2124.20, Los Angeles County, California","ACSSF","ca","140","00","0004870",,,,,"06","037",,,"212420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212420","Census Tract 2124.20",,,,1280
"06037212501","Census Tract 2125.01, Los Angeles County, California","ACSSF","ca","140","00","0004871",,,,,"06","037",,,"212501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212501","Census Tract 2125.01",,,,1000
"06037212502","Census Tract 2125.02, Los Angeles County, California","ACSSF","ca","140","00","0004872",,,,,"06","037",,,"212502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212502","Census Tract 2125.02",,,,1565
"06037212610","Census Tract 2126.10, Los Angeles County, California","ACSSF","ca","140","00","0004873",,,,,"06","037",,,"212610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212610","Census Tract 2126.10",,,,1988
"06037212620","Census Tract 2126.20, Los Angeles County, California","ACSSF","ca","140","00","0004874",,,,,"06","037",,,"212620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212620","Census Tract 2126.20",,,,1860
"06037212701","Census Tract 2127.01, Los Angeles County, California","ACSSF","ca","140","00","0004875",,,,,"06","037",,,"212701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212701","Census Tract 2127.01",,,,840
"06037212702","Census Tract 2127.02, Los Angeles County, California","ACSSF","ca","140","00","0004876",,,,,"06","037",,,"212702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212702","Census Tract 2127.02",,,,1545
"06037212800","Census Tract 2128, Los Angeles County, California","ACSSF","ca","140","00","0004877",,,,,"06","037",,,"212800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212800","Census Tract 2128",,,,1523
"06037212900","Census Tract 2129, Los Angeles County, California","ACSSF","ca","140","00","0004878",,,,,"06","037",,,"212900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037212900","Census Tract 2129",,,,1565
"06037213100","Census Tract 2131, Los Angeles County, California","ACSSF","ca","140","00","0004879",,,,,"06","037",,,"213100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037213100","Census Tract 2131",,,,1078
"06037213201","Census Tract 2132.01, Los Angeles County, California","ACSSF","ca","140","00","0004880",,,,,"06","037",,,"213201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037213201","Census Tract 2132.01",,,,1880
"06037213202","Census Tract 2132.02, Los Angeles County, California","ACSSF","ca","140","00","0004881",,,,,"06","037",,,"213202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037213202","Census Tract 2132.02",,,,1382
"06037213310","Census Tract 2133.10, Los Angeles County, California","ACSSF","ca","140","00","0004882",,,,,"06","037",,,"213310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037213310","Census Tract 2133.10",,,,1111
"06037213320","Census Tract 2133.20, Los Angeles County, California","ACSSF","ca","140","00","0004883",,,,,"06","037",,,"213320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037213320","Census Tract 2133.20",,,,1068
"06037213401","Census Tract 2134.01, Los Angeles County, California","ACSSF","ca","140","00","0004884",,,,,"06","037",,,"213401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037213401","Census Tract 2134.01",,,,1787
"06037213402","Census Tract 2134.02, Los Angeles County, California","ACSSF","ca","140","00","0004885",,,,,"06","037",,,"213402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037213402","Census Tract 2134.02",,,,1898
"06037214000","Census Tract 2140, Los Angeles County, California","ACSSF","ca","140","00","0004886",,,,,"06","037",,,"214000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214000","Census Tract 2140",,,,1351
"06037214100","Census Tract 2141, Los Angeles County, California","ACSSF","ca","140","00","0004887",,,,,"06","037",,,"214100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214100","Census Tract 2141",,,,1828
"06037214400","Census Tract 2144, Los Angeles County, California","ACSSF","ca","140","00","0004888",,,,,"06","037",,,"214400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214400","Census Tract 2144",,,,1994
"06037214501","Census Tract 2145.01, Los Angeles County, California","ACSSF","ca","140","00","0004889",,,,,"06","037",,,"214501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214501","Census Tract 2145.01",,,,1825
"06037214503","Census Tract 2145.03, Los Angeles County, California","ACSSF","ca","140","00","0004890",,,,,"06","037",,,"214503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214503","Census Tract 2145.03",,,,1571
"06037214504","Census Tract 2145.04, Los Angeles County, California","ACSSF","ca","140","00","0004891",,,,,"06","037",,,"214504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214504","Census Tract 2145.04",,,,1814
"06037214505","Census Tract 2145.05, Los Angeles County, California","ACSSF","ca","140","00","0004892",,,,,"06","037",,,"214505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214505","Census Tract 2145.05",,,,939
"06037214600","Census Tract 2146, Los Angeles County, California","ACSSF","ca","140","00","0004893",,,,,"06","037",,,"214600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214600","Census Tract 2146",,,,1401
"06037214700","Census Tract 2147, Los Angeles County, California","ACSSF","ca","140","00","0004894",,,,,"06","037",,,"214700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214700","Census Tract 2147",,,,1318
"06037214800","Census Tract 2148, Los Angeles County, California","ACSSF","ca","140","00","0004895",,,,,"06","037",,,"214800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214800","Census Tract 2148",,,,1658
"06037214902","Census Tract 2149.02, Los Angeles County, California","ACSSF","ca","140","00","0004896",,,,,"06","037",,,"214902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214902","Census Tract 2149.02",,,,1905
"06037214903","Census Tract 2149.03, Los Angeles County, California","ACSSF","ca","140","00","0004897",,,,,"06","037",,,"214903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214903","Census Tract 2149.03",,,,1283
"06037214904","Census Tract 2149.04, Los Angeles County, California","ACSSF","ca","140","00","0004898",,,,,"06","037",,,"214904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037214904","Census Tract 2149.04",,,,1042
"06037215101","Census Tract 2151.01, Los Angeles County, California","ACSSF","ca","140","00","0004899",,,,,"06","037",,,"215101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037215101","Census Tract 2151.01",,,,1919
"06037215102","Census Tract 2151.02, Los Angeles County, California","ACSSF","ca","140","00","0004900",,,,,"06","037",,,"215102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037215102","Census Tract 2151.02",,,,2196
"06037216100","Census Tract 2161, Los Angeles County, California","ACSSF","ca","140","00","0004901",,,,,"06","037",,,"216100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037216100","Census Tract 2161",,,,1079
"06037216201","Census Tract 2162.01, Los Angeles County, California","ACSSF","ca","140","00","0004902",,,,,"06","037",,,"216201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037216201","Census Tract 2162.01",,,,1587
"06037216202","Census Tract 2162.02, Los Angeles County, California","ACSSF","ca","140","00","0004903",,,,,"06","037",,,"216202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037216202","Census Tract 2162.02",,,,1546
"06037216301","Census Tract 2163.01, Los Angeles County, California","ACSSF","ca","140","00","0004904",,,,,"06","037",,,"216301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037216301","Census Tract 2163.01",,,,723
"06037216302","Census Tract 2163.02, Los Angeles County, California","ACSSF","ca","140","00","0004905",,,,,"06","037",,,"216302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037216302","Census Tract 2163.02",,,,1959
"06037216401","Census Tract 2164.01, Los Angeles County, California","ACSSF","ca","140","00","0004906",,,,,"06","037",,,"216401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037216401","Census Tract 2164.01",,,,2166
"06037216402","Census Tract 2164.02, Los Angeles County, California","ACSSF","ca","140","00","0004907",,,,,"06","037",,,"216402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037216402","Census Tract 2164.02",,,,1444
"06037216700","Census Tract 2167, Los Angeles County, California","ACSSF","ca","140","00","0004908",,,,,"06","037",,,"216700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037216700","Census Tract 2167",,,,1773
"06037216800","Census Tract 2168, Los Angeles County, California","ACSSF","ca","140","00","0004909",,,,,"06","037",,,"216800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037216800","Census Tract 2168",,,,1662
