Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A10060_001,SE_A10060_002,SE_A10060_003,PCT_SE_A10060_002,PCT_SE_A10060_003
"06037461902","Census Tract 4619.02, Los Angeles County, California","ACSSF","ca","140","00","0005676",,,,,"06","037",,,"461902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037461902","Census Tract 4619.02",,,,1191,114,1077,9.57,90.43
"06037462001","Census Tract 4620.01, Los Angeles County, California","ACSSF","ca","140","00","0005677",,,,,"06","037",,,"462001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037462001","Census Tract 4620.01",,,,1259,289,970,22.95,77.05
"06037462002","Census Tract 4620.02, Los Angeles County, California","ACSSF","ca","140","00","0005678",,,,,"06","037",,,"462002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037462002","Census Tract 4620.02",,,,1113,194,919,17.43,82.57
"06037462100","Census Tract 4621, Los Angeles County, California","ACSSF","ca","140","00","0005679",,,,,"06","037",,,"462100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037462100","Census Tract 4621",,,,1797,686,1111,38.17,61.83
"06037462201","Census Tract 4622.01, Los Angeles County, California","ACSSF","ca","140","00","0005680",,,,,"06","037",,,"462201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037462201","Census Tract 4622.01",,,,1869,71,1798,3.8,96.2
"06037462202","Census Tract 4622.02, Los Angeles County, California","ACSSF","ca","140","00","0005681",,,,,"06","037",,,"462202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037462202","Census Tract 4622.02",,,,1490,299,1191,20.07,79.93
"06037462301","Census Tract 4623.01, Los Angeles County, California","ACSSF","ca","140","00","0005682",,,,,"06","037",,,"462301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037462301","Census Tract 4623.01",,,,1851,334,1517,18.04,81.96
"06037462302","Census Tract 4623.02, Los Angeles County, California","ACSSF","ca","140","00","0005683",,,,,"06","037",,,"462302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037462302","Census Tract 4623.02",,,,1564,301,1263,19.25,80.75
"06037462400","Census Tract 4624, Los Angeles County, California","ACSSF","ca","140","00","0005684",,,,,"06","037",,,"462400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037462400","Census Tract 4624",,,,1421,823,598,57.92,42.08
"06037462500","Census Tract 4625, Los Angeles County, California","ACSSF","ca","140","00","0005685",,,,,"06","037",,,"462500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037462500","Census Tract 4625",,,,2633,1859,774,70.6,29.4
"06037462600","Census Tract 4626, Los Angeles County, California","ACSSF","ca","140","00","0005686",,,,,"06","037",,,"462600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037462600","Census Tract 4626",,,,894,691,203,77.29,22.71
"06037462700","Census Tract 4627, Los Angeles County, California","ACSSF","ca","140","00","0005687",,,,,"06","037",,,"462700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037462700","Census Tract 4627",,,,2269,691,1578,30.45,69.55
"06037462800","Census Tract 4628, Los Angeles County, California","ACSSF","ca","140","00","0005688",,,,,"06","037",,,"462800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037462800","Census Tract 4628",,,,1042,416,626,39.92,60.08
"06037462900","Census Tract 4629, Los Angeles County, California","ACSSF","ca","140","00","0005689",,,,,"06","037",,,"462900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037462900","Census Tract 4629",,,,1446,1132,314,78.28,21.72
"06037463000","Census Tract 4630, Los Angeles County, California","ACSSF","ca","140","00","0005690",,,,,"06","037",,,"463000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037463000","Census Tract 4630",,,,1074,569,505,52.98,47.02
"06037463103","Census Tract 4631.03, Los Angeles County, California","ACSSF","ca","140","00","0005691",,,,,"06","037",,,"463103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037463103","Census Tract 4631.03",,,,1977,1340,637,67.78,32.22
"06037463200","Census Tract 4632, Los Angeles County, California","ACSSF","ca","140","00","0005692",,,,,"06","037",,,"463200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037463200","Census Tract 4632",,,,1470,863,607,58.71,41.29
"06037463300","Census Tract 4633, Los Angeles County, California","ACSSF","ca","140","00","0005693",,,,,"06","037",,,"463300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037463300","Census Tract 4633",,,,843,502,341,59.55,40.45
"06037463400","Census Tract 4634, Los Angeles County, California","ACSSF","ca","140","00","0005694",,,,,"06","037",,,"463400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037463400","Census Tract 4634",,,,2514,1115,1399,44.35,55.65
"06037463500","Census Tract 4635, Los Angeles County, California","ACSSF","ca","140","00","0005695",,,,,"06","037",,,"463500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037463500","Census Tract 4635",,,,2269,667,1602,29.4,70.6
"06037463601","Census Tract 4636.01, Los Angeles County, California","ACSSF","ca","140","00","0005696",,,,,"06","037",,,"463601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037463601","Census Tract 4636.01",,,,3270,613,2657,18.75,81.25
"06037463602","Census Tract 4636.02, Los Angeles County, California","ACSSF","ca","140","00","0005697",,,,,"06","037",,,"463602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037463602","Census Tract 4636.02",,,,3239,566,2673,17.47,82.53
"06037463700","Census Tract 4637, Los Angeles County, California","ACSSF","ca","140","00","0005698",,,,,"06","037",,,"463700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037463700","Census Tract 4637",,,,1588,590,998,37.15,62.85
"06037463800","Census Tract 4638, Los Angeles County, California","ACSSF","ca","140","00","0005699",,,,,"06","037",,,"463800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037463800","Census Tract 4638",,,,1477,1324,153,89.64,10.36
"06037463900","Census Tract 4639, Los Angeles County, California","ACSSF","ca","140","00","0005700",,,,,"06","037",,,"463900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037463900","Census Tract 4639",,,,1378,723,655,52.47,47.53
"06037464000","Census Tract 4640, Los Angeles County, California","ACSSF","ca","140","00","0005701",,,,,"06","037",,,"464000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037464000","Census Tract 4640",,,,2464,1650,814,66.96,33.04
"06037464101","Census Tract 4641.01, Los Angeles County, California","ACSSF","ca","140","00","0005702",,,,,"06","037",,,"464101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037464101","Census Tract 4641.01",,,,773,725,48,93.79,6.21
"06037464102","Census Tract 4641.02, Los Angeles County, California","ACSSF","ca","140","00","0005703",,,,,"06","037",,,"464102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037464102","Census Tract 4641.02",,,,1198,905,293,75.54,24.46
"06037464200","Census Tract 4642, Los Angeles County, California","ACSSF","ca","140","00","0005704",,,,,"06","037",,,"464200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037464200","Census Tract 4642",,,,1971,1692,279,85.84,14.16
"06037480002","Census Tract 4800.02, Los Angeles County, California","ACSSF","ca","140","00","0005705",,,,,"06","037",,,"480002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480002","Census Tract 4800.02",,,,1247,1088,159,87.25,12.75
"06037480011","Census Tract 4800.11, Los Angeles County, California","ACSSF","ca","140","00","0005706",,,,,"06","037",,,"480011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480011","Census Tract 4800.11",,,,1753,697,1056,39.76,60.24
"06037480012","Census Tract 4800.12, Los Angeles County, California","ACSSF","ca","140","00","0005707",,,,,"06","037",,,"480012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480012","Census Tract 4800.12",,,,1665,928,737,55.74,44.26
"06037480101","Census Tract 4801.01, Los Angeles County, California","ACSSF","ca","140","00","0005708",,,,,"06","037",,,"480101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480101","Census Tract 4801.01",,,,1310,821,489,62.67,37.33
"06037480102","Census Tract 4801.02, Los Angeles County, California","ACSSF","ca","140","00","0005709",,,,,"06","037",,,"480102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480102","Census Tract 4801.02",,,,1313,825,488,62.83,37.17
"06037480201","Census Tract 4802.01, Los Angeles County, California","ACSSF","ca","140","00","0005710",,,,,"06","037",,,"480201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480201","Census Tract 4802.01",,,,1149,971,178,84.51,15.49
"06037480202","Census Tract 4802.02, Los Angeles County, California","ACSSF","ca","140","00","0005711",,,,,"06","037",,,"480202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480202","Census Tract 4802.02",,,,960,716,244,74.58,25.42
"06037480302","Census Tract 4803.02, Los Angeles County, California","ACSSF","ca","140","00","0005712",,,,,"06","037",,,"480302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480302","Census Tract 4803.02",,,,1730,647,1083,37.4,62.6
"06037480303","Census Tract 4803.03, Los Angeles County, California","ACSSF","ca","140","00","0005713",,,,,"06","037",,,"480303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480303","Census Tract 4803.03",,,,1546,341,1205,22.06,77.94
"06037480304","Census Tract 4803.04, Los Angeles County, California","ACSSF","ca","140","00","0005714",,,,,"06","037",,,"480304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480304","Census Tract 4803.04",,,,1824,297,1527,16.28,83.72
"06037480400","Census Tract 4804, Los Angeles County, California","ACSSF","ca","140","00","0005715",,,,,"06","037",,,"480400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480400","Census Tract 4804",,,,2214,948,1266,42.82,57.18
"06037480500","Census Tract 4805, Los Angeles County, California","ACSSF","ca","140","00","0005716",,,,,"06","037",,,"480500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480500","Census Tract 4805",,,,2161,1411,750,65.29,34.71
"06037480601","Census Tract 4806.01, Los Angeles County, California","ACSSF","ca","140","00","0005717",,,,,"06","037",,,"480601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480601","Census Tract 4806.01",,,,1612,355,1257,22.02,77.98
"06037480602","Census Tract 4806.02, Los Angeles County, California","ACSSF","ca","140","00","0005718",,,,,"06","037",,,"480602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480602","Census Tract 4806.02",,,,1689,702,987,41.56,58.44
"06037480702","Census Tract 4807.02, Los Angeles County, California","ACSSF","ca","140","00","0005719",,,,,"06","037",,,"480702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480702","Census Tract 4807.02",,,,1645,1187,458,72.16,27.84
"06037480703","Census Tract 4807.03, Los Angeles County, California","ACSSF","ca","140","00","0005720",,,,,"06","037",,,"480703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480703","Census Tract 4807.03",,,,1362,728,634,53.45,46.55
"06037480704","Census Tract 4807.04, Los Angeles County, California","ACSSF","ca","140","00","0005721",,,,,"06","037",,,"480704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480704","Census Tract 4807.04",,,,1876,543,1333,28.94,71.06
"06037480802","Census Tract 4808.02, Los Angeles County, California","ACSSF","ca","140","00","0005722",,,,,"06","037",,,"480802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480802","Census Tract 4808.02",,,,1127,792,335,70.28,29.72
"06037480803","Census Tract 4808.03, Los Angeles County, California","ACSSF","ca","140","00","0005723",,,,,"06","037",,,"480803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480803","Census Tract 4808.03",,,,1206,688,518,57.05,42.95
"06037480804","Census Tract 4808.04, Los Angeles County, California","ACSSF","ca","140","00","0005724",,,,,"06","037",,,"480804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480804","Census Tract 4808.04",,,,1846,400,1446,21.67,78.33
"06037480901","Census Tract 4809.01, Los Angeles County, California","ACSSF","ca","140","00","0005725",,,,,"06","037",,,"480901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480901","Census Tract 4809.01",,,,1667,349,1318,20.94,79.06
"06037480902","Census Tract 4809.02, Los Angeles County, California","ACSSF","ca","140","00","0005726",,,,,"06","037",,,"480902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480902","Census Tract 4809.02",,,,1411,251,1160,17.79,82.21
"06037480903","Census Tract 4809.03, Los Angeles County, California","ACSSF","ca","140","00","0005727",,,,,"06","037",,,"480903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480903","Census Tract 4809.03",,,,1041,370,671,35.54,64.46
"06037481001","Census Tract 4810.01, Los Angeles County, California","ACSSF","ca","140","00","0005728",,,,,"06","037",,,"481001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481001","Census Tract 4810.01",,,,1705,531,1174,31.14,68.86
"06037481002","Census Tract 4810.02, Los Angeles County, California","ACSSF","ca","140","00","0005729",,,,,"06","037",,,"481002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481002","Census Tract 4810.02",,,,2026,602,1424,29.71,70.29
"06037481101","Census Tract 4811.01, Los Angeles County, California","ACSSF","ca","140","00","0005730",,,,,"06","037",,,"481101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481101","Census Tract 4811.01",,,,1407,298,1109,21.18,78.82
"06037481102","Census Tract 4811.02, Los Angeles County, California","ACSSF","ca","140","00","0005731",,,,,"06","037",,,"481102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481102","Census Tract 4811.02",,,,1281,149,1132,11.63,88.37
"06037481103","Census Tract 4811.03, Los Angeles County, California","ACSSF","ca","140","00","0005732",,,,,"06","037",,,"481103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481103","Census Tract 4811.03",,,,1705,937,768,54.96,45.04
"06037481201","Census Tract 4812.01, Los Angeles County, California","ACSSF","ca","140","00","0005733",,,,,"06","037",,,"481201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481201","Census Tract 4812.01",,,,1285,605,680,47.08,52.92
"06037481203","Census Tract 4812.03, Los Angeles County, California","ACSSF","ca","140","00","0005734",,,,,"06","037",,,"481203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481203","Census Tract 4812.03",,,,1958,906,1052,46.27,53.73
"06037481300","Census Tract 4813, Los Angeles County, California","ACSSF","ca","140","00","0005735",,,,,"06","037",,,"481300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481300","Census Tract 4813",,,,848,516,332,60.85,39.15
"06037481401","Census Tract 4814.01, Los Angeles County, California","ACSSF","ca","140","00","0005736",,,,,"06","037",,,"481401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481401","Census Tract 4814.01",,,,1599,689,910,43.09,56.91
"06037481403","Census Tract 4814.03, Los Angeles County, California","ACSSF","ca","140","00","0005737",,,,,"06","037",,,"481403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481403","Census Tract 4814.03",,,,905,366,539,40.44,59.56
"06037481404","Census Tract 4814.04, Los Angeles County, California","ACSSF","ca","140","00","0005738",,,,,"06","037",,,"481404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481404","Census Tract 4814.04",,,,1142,652,490,57.09,42.91
"06037481500","Census Tract 4815, Los Angeles County, California","ACSSF","ca","140","00","0005739",,,,,"06","037",,,"481500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481500","Census Tract 4815",,,,1519,942,577,62.01,37.99
"06037481603","Census Tract 4816.03, Los Angeles County, California","ACSSF","ca","140","00","0005740",,,,,"06","037",,,"481603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481603","Census Tract 4816.03",,,,1151,570,581,49.52,50.48
"06037481604","Census Tract 4816.04, Los Angeles County, California","ACSSF","ca","140","00","0005741",,,,,"06","037",,,"481604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481604","Census Tract 4816.04",,,,1413,516,897,36.52,63.48
"06037481605","Census Tract 4816.05, Los Angeles County, California","ACSSF","ca","140","00","0005742",,,,,"06","037",,,"481605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481605","Census Tract 4816.05",,,,1011,431,580,42.63,57.37
"06037481606","Census Tract 4816.06, Los Angeles County, California","ACSSF","ca","140","00","0005743",,,,,"06","037",,,"481606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481606","Census Tract 4816.06",,,,1611,455,1156,28.24,71.76
"06037481711","Census Tract 4817.11, Los Angeles County, California","ACSSF","ca","140","00","0005744",,,,,"06","037",,,"481711",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481711","Census Tract 4817.11",,,,1325,289,1036,21.81,78.19
"06037481712","Census Tract 4817.12, Los Angeles County, California","ACSSF","ca","140","00","0005745",,,,,"06","037",,,"481712",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481712","Census Tract 4817.12",,,,1709,476,1233,27.85,72.15
"06037481713","Census Tract 4817.13, Los Angeles County, California","ACSSF","ca","140","00","0005746",,,,,"06","037",,,"481713",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481713","Census Tract 4817.13",,,,968,375,593,38.74,61.26
"06037481714","Census Tract 4817.14, Los Angeles County, California","ACSSF","ca","140","00","0005747",,,,,"06","037",,,"481714",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481714","Census Tract 4817.14",,,,952,252,700,26.47,73.53
"06037481800","Census Tract 4818, Los Angeles County, California","ACSSF","ca","140","00","0005748",,,,,"06","037",,,"481800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481800","Census Tract 4818",,,,845,696,149,82.37,17.63
"06037481901","Census Tract 4819.01, Los Angeles County, California","ACSSF","ca","140","00","0005749",,,,,"06","037",,,"481901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481901","Census Tract 4819.01",,,,2070,1433,637,69.23,30.77
"06037481902","Census Tract 4819.02, Los Angeles County, California","ACSSF","ca","140","00","0005750",,,,,"06","037",,,"481902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481902","Census Tract 4819.02",,,,1094,591,503,54.02,45.98
"06037482001","Census Tract 4820.01, Los Angeles County, California","ACSSF","ca","140","00","0005751",,,,,"06","037",,,"482001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482001","Census Tract 4820.01",,,,927,785,142,84.68,15.32
"06037482002","Census Tract 4820.02, Los Angeles County, California","ACSSF","ca","140","00","0005752",,,,,"06","037",,,"482002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482002","Census Tract 4820.02",,,,2589,1452,1137,56.08,43.92
"06037482101","Census Tract 4821.01, Los Angeles County, California","ACSSF","ca","140","00","0005753",,,,,"06","037",,,"482101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482101","Census Tract 4821.01",,,,1474,718,756,48.71,51.29
"06037482102","Census Tract 4821.02, Los Angeles County, California","ACSSF","ca","140","00","0005754",,,,,"06","037",,,"482102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482102","Census Tract 4821.02",,,,1068,842,226,78.84,21.16
"06037482201","Census Tract 4822.01, Los Angeles County, California","ACSSF","ca","140","00","0005755",,,,,"06","037",,,"482201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482201","Census Tract 4822.01",,,,1278,583,695,45.62,54.38
"06037482202","Census Tract 4822.02, Los Angeles County, California","ACSSF","ca","140","00","0005756",,,,,"06","037",,,"482202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482202","Census Tract 4822.02",,,,1672,518,1154,30.98,69.02
"06037482301","Census Tract 4823.01, Los Angeles County, California","ACSSF","ca","140","00","0005757",,,,,"06","037",,,"482301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482301","Census Tract 4823.01",,,,1335,639,696,47.87,52.13
"06037482303","Census Tract 4823.03, Los Angeles County, California","ACSSF","ca","140","00","0005758",,,,,"06","037",,,"482303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482303","Census Tract 4823.03",,,,1405,491,914,34.95,65.05
"06037482304","Census Tract 4823.04, Los Angeles County, California","ACSSF","ca","140","00","0005759",,,,,"06","037",,,"482304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482304","Census Tract 4823.04",,,,783,150,633,19.16,80.84
"06037482401","Census Tract 4824.01, Los Angeles County, California","ACSSF","ca","140","00","0005760",,,,,"06","037",,,"482401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482401","Census Tract 4824.01",,,,954,371,583,38.89,61.11
"06037482403","Census Tract 4824.03, Los Angeles County, California","ACSSF","ca","140","00","0005761",,,,,"06","037",,,"482403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482403","Census Tract 4824.03",,,,892,273,619,30.61,69.39
"06037482404","Census Tract 4824.04, Los Angeles County, California","ACSSF","ca","140","00","0005762",,,,,"06","037",,,"482404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482404","Census Tract 4824.04",,,,1184,963,221,81.33,18.67
"06037482502","Census Tract 4825.02, Los Angeles County, California","ACSSF","ca","140","00","0005763",,,,,"06","037",,,"482502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482502","Census Tract 4825.02",,,,831,351,480,42.24,57.76
"06037482503","Census Tract 4825.03, Los Angeles County, California","ACSSF","ca","140","00","0005764",,,,,"06","037",,,"482503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482503","Census Tract 4825.03",,,,993,405,588,40.79,59.21
