X,Y,OBJECTID,FID_,Parcel_Num,Property_C,Property_S,Inventory,Zoned_As,Address1,County,City,Longitude,Latitude,Council_Di,Square_Foo,Business_I
-118.41981999972,33.9916110006625,1526,0,4221009902,Public Safety Facility,Owned,LAPD,PF-1XL,12312 CULVER BLVD,LOS ANGELES,Los Angeles,-118.41982,33.991611,11,196454.9046, 
-118.459188300534,33.9913477007472,1527,0,4241028900,Public Safety Facility,Owned,LAFD,PF,1930 SHELL AVE,LOS ANGELES,Los Angeles,-118.4591883,33.9913477,11,25491.19658, 
-118.444457399519,34.0366088004392,1528,0,4260005900,Public Safety Facility,Owned,LAFD,R2-1,11505 W OLYMPIC BLVD,LOS ANGELES,Los Angeles,-118.4444574,34.0366088,11,1450, 
-118.445114100331,34.037189499514,1529,0,0,Public Safety Facility,Owned,LAFD,R2-1,2117 BUTLER AVE,LOS ANGELES,LOS ANGELES,-118.4451141,34.0371895,11,8147.8,None
-118.450763400337,34.0437608002727,1530,0,4261012903,Public Safety Facility,Owned,LAPD,[Q]PF-1XL,1663 BUTLER AVE,LOS ANGELES,Los Angeles,-118.4507634,34.0437608,11,48938.4286, 
-118.383950099746,34.0507073002798,1531,0,4303002900,Public Safety Facility,Owned,LAFD,C2-1-O,1556 S ROBERTSON BLVD,LOS ANGELES,Los Angeles,-118.3839501,34.0507073,5,11187.69658, 
-118.40553120008,34.0229764000139,1532,0,4314007900,Public Safety Facility,Owned,LAFD,C2-1,3690 MOTOR AVE,LOS ANGELES,Los Angeles,-118.4055312,34.0229764,5,21506.58141,None
-118.44894680022,34.0597906997291,1533,0,4363026902,Public Safety Facility,Owned,LAFD,PF-1XL,1090 VETERAN AVE,LOS ANGELES,Los Angeles,-118.4489468,34.0597907,5,14099.09305, 
-118.406239399511,34.1270094999542,1534,0,4387002900,Public Safety Facility,Owned,LAFD,[Q]PF-1XL,12520 MULHOLLAND DR,LOS ANGELES,Los Angeles,-118.4062394,34.1270095,4,548165.178, 
-118.479578799843,34.0585328000807,1535,0,4403001900,Public Safety Facility,Owned,LAFD,RS-1,12229 SUNSET BLVD,LOS ANGELES,Los Angeles,-118.4795788,34.0585328,11,19843.02995, 
-118.522471300212,34.0450697003587,1536,0,4423028900,Public Safety Facility,Owned,LAFD,R1-1,15045 SUNSET BLVD,LOS ANGELES,Los Angeles,-118.5224713,34.0450697,11,23599.1692, 
-118.492114600088,34.1307294997236,1537,0,4490007900,Public Safety Facility,Owned,LAFD,RE40-1-H,16500 MULHOLLAND DR,LOS ANGELES,Los Angeles,-118.4921146,34.1307295,11,87734.36502, 
-118.311525800618,33.9892186999337,1538,0,5005023900,Public Safety Facility,Owned,LAFD,[Q]C2-1,1909 W SLAUSON AVE,LOS ANGELES,Los Angeles,-118.3115258,33.9892187,8,26783.0482, 
-118.286816399951,34.0040496995204,1539,0,5019009900,Public Safety Facility,Owned,LAFD,[Q]C2-1VL,4370 S HOOVER ST,LOS ANGELES,Los Angeles,-118.2868164,34.0040497,9,16392.08442, 
-118.305058500104,34.0105198004813,1540,0,5021005902,Public Safety Facility,Owned,LAPD,C2-1,1546 W MARTIN LUTHER KING JR BLVD,LOS ANGELES,Los Angeles,-118.3050585,34.0105198,8,74675.60486, 
-118.34550519967,34.0176067003163,1541,0,5045001904,Public Safety Facility,Owned,LAFD,C2-1,4470 COLISEUM ST,LOS ANGELES,Los Angeles,-118.3455052,34.0176067,10,17701.7712, 
-118.349276799747,34.0410100004973,1542,0,5067015901,Public Safety Facility,Owned,LAFD,C2-1,5023 W WASHINGTON BLVD,LOS ANGELES,Los Angeles,-118.3492768,34.04101,10,3119.9739,None
-118.351960399877,34.0484530003298,1543,0,5070011900,Public Facility,Owned,LAFD, ,5213 W PICO BLVD,LOS ANGELES,Los Angeles,-118.3519604,34.048453,10,6554.50335, 
-118.289392000126,34.0475149996955,1544,0,5076019902,Public Safety Facility,Owned,LAFD,C2-1,2401 W PICO BLVD,LOS ANGELES,Los Angeles,-118.289392,34.047515,1,9937.399802,None
-118.3071068997,34.0600382996143,1545,0,5093006900,Public Facility,Owned,LAPL,CR-2,694 S Oxford AVE,LOS ANGELES,Los Angeles,-118.3071069,34.0600383,10,55329.07501,None
-118.254638900086,33.9969331995805,1546,0,0,Public Safety Facility,Owned,LAFD,PF-1,1192 E 51ST ST,LOS ANGELES,Los Angeles,-118.2546389,33.9969332,9,5197.5,None
-118.256905999928,34.0125527996351,1547,0,5114015901,Public Safety Facility,Owned,LAFD,PF-1,3401 S CENTRAL AVE,LOS ANGELES,Los Angeles,-118.256906,34.0125528,9,12809.75363, 
-118.256718499969,34.0055839996128,1548,0,5115015900,Public Facility,Owned,General Services,[Q]C2-1,4301 S CENTRAL AVE,LOS ANGELES,Los Angeles,-118.2567185,34.005584,9,11552.63475, 
-118.283871499668,34.0276903998621,1549,0,5123005916,Public Safety Facility,Owned,LAFD,R3-1-O,3000 S HOOVER ST,LOS ANGELES,Los Angeles,-118.2838715,34.0276904,9,145620.6788, 
-118.283429000338,34.0248251898832,1550,0,5123008909,Commercial Improved,Leased,CRA,[Q]R4-1-O,3216 S HOOVER ST,LOS ANGELES,LOS ANGELES,-118.283429,34.02482519,9,14791.65522, 
-118.263952999464,34.0374501992592,1551,0,5134025900,Public Safety Facility,Owned,LAFD,PF-2D-O,1335 S OLIVE ST,LOS ANGELES,Los Angeles,-118.263953,34.0374502,14,15022.44435, 
-118.260442700439,34.0387430998933,1552,0,5139019900,Public Facility,Owned,General Services, ,1149 S BROADWAY,LOS ANGELES,LOS ANGELES,-118.2604427,34.0387431,14,49865.05736,None
-118.273924399729,34.0554839999579,1553,0,5142007900,Public Safety Facility,Owned,LAFD,PF-1XL,1819 W 7TH ST,LOS ANGELES,Los Angeles,-118.2739244,34.055484,1,15282.03895, 
-118.247888599715,34.0411335998054,1554,0,5145006900,Public Safety Facility,Owned,LAFD,PF-2D,430 E 7TH ST,LOS ANGELES,Los Angeles,-118.2478886,34.0411336,14,13297.58145, 
-118.243406000159,34.0443129999031,1555,0,5147007901,Parking Facility,Owned,General Services,M2-2D,501 E 5th ST,LOS ANGELES,Los Angeles,-118.243406,34.044313,14,22731.03541,None
-118.261820600202,34.0548998001396,1556,0,5152001900,Commercial Improved,Leased,General Services, ,501 S Bixel St,LOS ANGELES,Los Angeles,-118.2618206,34.0548998,1,34712.39575, 
-118.252390999936,34.0585015002648,1557,0,5161002906,Public Safety Facility,Owned,LAFD,PF-2D,108 N FREMONT AVE,LOS ANGELES,Los Angeles,-118.252391,34.0585015,14,50301.25367, 
-118.238563000104,34.0497390002881,1558,0,5161012903,Commercial Improved,Owned,General Services,[Q]C4-2D-CDO,369 E 1ST ST,LOS ANGELES,LOS ANGELES,-118.238563,34.049739,14,83076.2,Little Tokyo
-118.240531999409,34.0503974002325,1559,0,5161012908,Public Safety Facility,Owned,LAPD,[Q]C4-2D-CDO,307 E 1ST ST,LOS ANGELES,Los Angeles,-118.240532,34.0503974,14,5448.527998,Little Tokyo
-118.240732000324,34.0525615993248,1560,0,5161013904,Public Safety Facility,Owned,LAPD, ,180 N LOS ANGELES ST,LOS ANGELES,Los Angeles,-118.240732,34.0525616,14,181974.0256, 
-118.239311199718,34.0489922005955,1561,0,5161017921,Commercial Vacant Land,Owned,General Services,[Q]C2-4D-O-CDO,364 E 1ST ST,LOS ANGELES,LOS ANGELES,-118.2393112,34.0489922,14,61.800944,None
-118.245376600262,34.0494880998511,1562,0,0,Parking Facility,Owned,General Services,[Q]C4-4D,260 S MAIN ST,LOS ANGELES,LOS ANGELES,-118.2453766,34.0494881,14,10488.3,Downtown Center
-118.230286799832,34.0252733998027,1563,0,5167010901,Public Safety Facility,Owned,LAFD,M3-1-S-RIO,1601 S SANTA FE AVE,LOS ANGELES,Los Angeles,-118.2302868,34.0252734,14,29968.53074, 
-118.235869099891,34.0500068997601,1564,0,5173009900,Public Safety Facility,Owned,LAFD,[T][Q]C2-2D-RIO,450 E TEMPLE ST,LOS ANGELES,Los Angeles,-118.2358691,34.0500069,14,55386.04761,None
-118.23481749968,34.0497360000117,1565,0,5173010900,Vacant Land,Owned,General Services,[T][Q]C2-2D-RIO,623 BANNING ST,LOS ANGELES,LOS ANGELES,-118.2348175,34.049736,14,6962.068401,None
-118.234581000215,34.0500907992684,1566,0,5173010901,Public Facility,Owned,General Services,C2-1-RIO,524 E TEMPLE ST,LOS ANGELES,LOS ANGELES,-118.234581,34.0500908,14,6962.90585,None
-118.234420800057,34.0500716998436,1567,0,5173010902,Public Facility,Owned,General Services,C2-1-RIO,600 E TEMPLE ST,LOS ANGELES,LOS ANGELES,-118.2344208,34.0500717,14,6959.864501,None
-118.233764600505,34.0499839999278,1568,0,0,Public Facility,Owned,General Services,C2-1-RIO,520 E Temple St,LOS ANGELES,LOS ANGELES,-118.2337646,34.049984,14,5457.8,None
-118.233932500123,34.0500068997601,1569,0,5173010905,Public Facility,Owned,General Services,C2-1-RIO,620 E TEMPLE ST,LOS ANGELES,LOS ANGELES,-118.2339325,34.0500069,14,6951.5785,None
-118.233076000517,34.0524819997152,1570,0,5173017900,OPLA,Owned,General Services,M3-1,Vignes St/Ducommun St,Los Angeles,Los Angeles,-118.233076,34.052482,14,634.9964996, 
-118.231720999709,34.0486659998424,1571,0,5173023903,Industrial Vacant Land,Owned,General Services,M3-1-RIO,1001 E 1ST ST,LOS ANGELES,Los Angeles,-118.231721,34.048666,14,31403.9883,None
-118.213501299946,34.049053300017,1572,0,5183001900,Public Safety Facility,Owned,LAFD,PF-1XL-CUGU,1962 E CESAR E CHAVEZ AVE,LOS ANGELES,Los Angeles,-118.2135013,34.0490533,14,21218.96895, 
-118.2077119993,34.0310792998584,1573,0,5185038900,Public Safety Facility,Owned,LAFD,PF-1XL-CUGU,2927 WHITTIER BLVD,LOS ANGELES,Los Angeles,-118.207712,34.0310793,14,6578.500801, 
-118.217721499811,34.0753744995809,1574,0,5204002900,Public Safety Facility,Owned,LAFD,PF-1-CDO,2230 PASADENA AVE,LOS ANGELES,Los Angeles,-118.2177215,34.0753745,1,15125.6199, 
-118.218824400113,34.0835577993725,1575,0,5205002902,Commercial Improved,Owned,General Services, ,3201 Lacy St,LOS ANGELES,Los Angeles,-118.2188244,34.0835578,1,147228.7271, 
-118.186731099339,34.0851617000292,1576,0,5213013904,Public Safety Facility,Owned,LAFD,PF-1,4575 HUNTINGTON DR,LOS ANGELES,Los Angeles,-118.1867311,34.0851617,14,19946.70223, 
-118.18061190049,34.0662792997512,1577,0,5215031900,Public Safety Facility,Owned,LAFD,PF-1,2011 N EERN AVE,LOS ANGELES,Los Angeles,-118.1806119,34.0662793,14,13999.64562, 
-118.265344099971,34.0771627995474,1578,0,5402030901,Public Safety Facility,Owned,LAFD,[Q]C2-1VL,2144 SUNSET BLVD,LOS ANGELES,Los Angeles,-118.2653441,34.0771628,13,6982.673694, 
-118.240853599874,34.0597999004279,1579,0,5408017904,Public Facility,Owned,LAPL,C2-2D,639 N HILL ST,LOS ANGELES,Los Angeles,-118.2408536,34.0597999,1,23401.34545, 
-118.239635699945,34.0635346005926,1580,0,5408033005,Commercial Improved,Leased,LAPD,C2-2D,825 N HILL ST,LOS ANGELES,Los Angeles,-118.2396357,34.0635346,1,6541.0724,None
-118.222862199754,34.0739136001138,1581,0,5447018900,Maintenance Yard,Owned,General Services,UV(CA),1831 PASADENA AVE,LOS ANGELES,LOS ANGELES,-118.2228622,34.0739136,1,39353.976,None
-118.600278800393,34.2016847997227,1582,0,2111019902,Parking Facility,Owned,DOT, ,7219 REMMET AVE,LOS ANGELES,CANOGA PARK,-118.6002788,34.2016848,3,7248.456549, 
-118.60281010015,34.2016666000679,1583,0,2111020900,Parking Facility,Owned,DOT, ,7220 JORDAN AVE,LOS ANGELES,CANOGA PARK,-118.6028101,34.2016666,3,10993.28655, 
-118.602798700529,34.2000036004304,1584,0,2111025900,Parking Facility,Owned,DOT, ,7128 JORDAN AVE,LOS ANGELES,CANOGA PARK,-118.6027987,34.2000036,3,7500.108, 
-118.600337100156,34.2001672005523,1585,0,2111026900,Parking Facility,Owned,DOT, ,7141 REMMET AVE,LOS ANGELES,CANOGA PARK,-118.6003371,34.2001672,3,7243.36355, 
-118.600341099456,34.1996696997656,1586,0,2111026902,Parking Facility,Owned,DOT, ,7117 REMMET AVE,LOS ANGELES,CANOGA PARK,-118.6003411,34.1996697,3,7500.1098, 
-118.600278900106,34.2001949002404,1587,0,2111027900,Parking Facility,Owned,DOT, ,7134 REMMET AVE,LOS ANGELES,CANOGA PARK,-118.6002789,34.2001949,3,7499.486449, 
-118.537286999496,34.2018073998831,1588,0,2118029900,Parking Facility,Owned,DOT, ,7222 BAIRD AVE,LOS ANGELES,RESEDA,-118.537287,34.2018074,3,33582.74365, 
-118.537289100655,34.2021251995609,1589,0,2118029902,Parking Facility,Owned,DOT, ,7246 BAIRD AVE,LOS ANGELES,RESEDA,-118.5372891,34.2021252,3,7499.112148, 
-118.534771700531,34.2001531998803,1590,0,2125001900,Parking Facility,Owned,DOT, ,7131 CANBY AVE,LOS ANGELES,RESEDA,-118.5347717,34.2001532,3,25998.11775, 
-118.533524499353,34.2001285998827,1591,0,2125003900,Parking Facility,Owned,DOT, ,7130 DARBY AVE,LOS ANGELES,RESEDA,-118.5335245,34.2001286,3,48998.35405, 
-118.537357500178,34.1999195999157,1592,0,2126007900,Parking Facility,Owned,DOT, ,7120 BAIRD AVE,LOS ANGELES,RESEDA,-118.5373575,34.1999196,3,33485.53385, 
-118.60429399932,34.1675789998563,1593,0,2169003902,Parking Facility,Owned,DOT, ,21901 W COSTANSO ST,LOS ANGELES,WOODLAND HILLS,-118.604294,34.167579,3,7790.020045, 
-118.449466499866,34.1876644993657,1594,0,2236023900,Parking Facility,Owned,DOT, ,14532 GILMORE ST,LOS ANGELES,VAN NUYS,-118.4494665,34.1876645,6,50787.14298, 
-118.446671300231,34.1876069999543,1595,0,2237024900,Parking Facility,Owned,DOT, ,14402 GILMORE ST,LOS ANGELES,VAN NUYS,-118.4466713,34.187607,6,29997.82313, 
-118.44732860022,34.185955099932,1596,0,2240001900,Parking Facility,Owned,DOT, ,14401 FRIAR ST,LOS ANGELES,VAN NUYS,-118.4473286,34.1859551,6,54035.74147, 
-118.446531400202,34.1843625002632,1597,0,0,Parking Facility,Owned,DOT,[Q]PF-1-CDO,6265 SYLMAR AVE,LOS ANGELES,LOS ANGELES,-118.4465314,34.1843625,6,0, 
-118.44803309949,34.1841510000106,1598,0,2240003907,Public Facility,Owned,General Services,[Q]PF-1-CDO,6262 VAN NUYS BLVD,LOS ANGELES,LOS ANGELES,-118.4480331,34.184151,6,27153.70632, 
-118.449171699739,34.1856978001703,1599,0,2241004900,Parking Facility,Owned,DOT, ,14521 FRIAR ST,LOS ANGELES,VAN NUYS,-118.4491717,34.1856978,6,29737.82969, 
-118.45124400081,34.1849829998506,1600,0,2241006900,Parking Facility,Owned,DOT, ,14607 SYLVAN ST,LOS ANGELES,VAN NUYS,-118.451244,34.184983,6,24071.7567, 
-118.449114999875,34.1836636003811,1601,0,2241012901,Parking Facility,Owned,DOT, ,14517 ERWIN ST,LOS ANGELES,VAN NUYS,-118.449115,34.1836636,6,28015.84457, 
-118.451561599281,34.1504113998337,1602,0,0,Parking Facility,Owned,DOT, ,14591 DICKENS ST,LOS ANGELES,LOS ANGELES,-118.4515616,34.1504114,4,0, 
-118.454985399527,34.1519577999279,1603,0,2276003034,Parking Facility,Owned,DOT, ,14758 VENTURE BLVD,LOS ANGELES,SHERMAN OAKS,-118.4549854,34.1519578,4,14998.8287, 
-118.466785200179,34.1528202001079,1604,0,2276040022,Parking Facility,Owned,DOT, ,15314 DICKENS ST,LOS ANGELES,SHERMAN OAKS,-118.4667852,34.1528202,4,0, 
-118.378362900275,34.1686208000807,1605,0,2350012920,Parking Facility,Owned,DOT, ,11320 CHANDLER BLVD,LOS ANGELES,LOS ANGELES,-118.3783629,34.1686208,2,203555.8725, 
-118.375742999682,34.1649000001493,1606,0,2350017901,Parking Facility,Owned,DOT, ,11231 W MAGNOLIA BLVD,LOS ANGELES,NORTH HOLLYWOOD,-118.375743,34.1649,2,20034.20656, 
-118.399483400228,34.144147999863,1607,0,2367017901,Parking Facility,Owned,DOT,C2-1L-RIO,12225 VENTURA BLVD,LOS ANGELES,STUDIO CITY,-118.3994834,34.144148,2,13608,None
-117.986717200234,34.0538901996939,1608,0,2419004023,Parking Facility,Owned,DOT, ,5001 N VINELAND AVE,LOS ANGELES,LOS ANGELES,-117.9867172,34.0538902,99,0, 
-118.417688000209,33.9596909997875,1609,0,0,Public Facility,Owned,General Services, ,7166 W MANCHESTER AVE,LOS ANGELES,Los Angeles,-118.417688,33.959691,11,884239.8,None
-118.472141400569,33.9875332998025,1610,0,4238014900,Parking Facility,Owned,DOT,C2-1-O,1608 PACIFIC AVE,LOS ANGELES,LOS ANGELES,-118.4721414,33.9875333,11,6079.326, 
-118.469321399347,33.9854850003904,1611,0,4238024908,Parking Facility,Owned,DOT, ,200 N VENICE BLVD,LOS ANGELES,VENICE,-118.4693214,33.985485,11,3185.7,None
-118.467686399953,33.9859204000515,1612,0,4238025901,Parking Facility,Owned,DOT, ,2150 DELL AVE,LOS ANGELES,VENICE,-118.4676864,33.9859204,11,2753.615249, 
-118.139381400177,34.0781860000355,1613,0,4239027900,Parking Facility,Owned,DOT, ,1301 S ELECTRIC AVE,LOS ANGELES,VENICE,-118.1393814,34.078186,99,33943.7993, 
-118.458468800297,33.9918677000148,1614,0,4241028906,Parking Facility,Owned,DOT, ,2010 PISANI PL,LOS ANGELES,VENICE,-118.4584688,33.9918677,11,3913.811832,None
-118.465752899373,33.991114800391,1615,0,4241036904,Parking Facility,Owned,DOT, ,1411 ELECTRIC AVE,LOS ANGELES,VENICE,-118.4657529,33.9911148,11,8838.531001,None
-118.463527799364,33.990555000052,1616,0,4241036905,Parking Facility,Owned,DOT, ,1511 ELECTRIC AVE,LOS ANGELES,VENICE,-118.4635278,33.990555,11,10232.21058, 
-118.463699700078,33.990351800273,1617,0,4241036906,Parking Facility,Owned,DOT,M1-1-O,1600 S IRVING TABOR CT,LOS ANGELES,VENICE,-118.4636997,33.9903518,11,11276.17072, 
-118.452302599796,34.046029400055,1618,0,4261003900,Parking Facility,Owned,DOT, ,1530 BUTLER AVE,LOS ANGELES,LOS ANGELES,-118.4523026,34.0460294,11,14851.06695, 
-118.451041300458,34.0462055002053,1619,0,4261004900,Parking Facility,Owned,DOT, ,1540 PURDUE AVE,LOS ANGELES,LOS ANGELES,-118.4510413,34.0462055,11,7000.1,None
-118.450042900275,34.0466994998602,1620,0,4261004903,Parking Facility,Owned,DOT, ,1547 CORINTH AVE,LOS ANGELES,LOS ANGELES,-118.4500429,34.0466995,11,7004.742049, 
-118.447798099313,34.0473868998445,1621,0,4261007900,Parking Facility,Owned,DOT, ,1611 BELOIT AVE,LOS ANGELES,LOS ANGELES,-118.4477981,34.0473869,11,7012.158699, 
-118.448330400526,34.0457857995042,1622,0,4261009900,Parking Facility,Owned,DOT, ,11312 IDAHO AVE,LOS ANGELES,LOS ANGELES,-118.4483304,34.0457858,11,9595.862237, 
-118.452766399977,34.0445098999218,1623,0,4261013900,Parking Facility,Owned,DOT, ,1615 COLBY AVE,LOS ANGELES,LOS ANGELES,-118.4527664,34.0445099,11,12279.30265, 
-118.455011999541,34.0447009995474,1624,0,4262001900,Parking Facility,Owned,DOT, ,1516 BARRY AVE,LOS ANGELES,LOS ANGELES,-118.455012,34.044701,11,6999.92815,None
-118.382679600761,34.0539457999417,1625,0,0,Parking Facility,Owned,DOT, ,1421 S WOOSTER ST,LOS ANGELES,LOS ANGELES,-118.3826796,34.0539458,5,0, 
-118.385218599979,34.0550597002964,1626,0,4305014900,Parking Facility,Owned,DOT, ,8866 PICO BLVD,LOS ANGELES,LOS ANGELES,-118.3852186,34.0550597,5,4800.250849,None
-118.426971800311,34.0415379998748,1627,0,4320004900,Parking Facility,Owned,DOT, ,2386 MALCOLM AVE,LOS ANGELES,LOS ANGELES,-118.4269718,34.041538,5,6447.0229, 
-118.425210200446,34.0425275997083,1628,0,4320005902,Parking Facility,Owned,DOT, ,2371 OVERLAND AVE,LOS ANGELES,LOS ANGELES,-118.4252102,34.0425276,5,6265.355509,None
-118.421800999619,34.0443950002597,1629,0,4320013901,Parking Facility,Owned,DOT, ,2367 PROSSER AVE,LOS ANGELES,LOS ANGELES,-118.421801,34.044395,5,6074.230801,None
-118.430126999796,34.0399690002034,1630,0,4322004903,Parking Facility,Owned,DOT, ,2377 MIDVALE AVE,LOS ANGELES,LOS ANGELES,-118.430127,34.039969,5,6793.5241,None
-118.441342800291,34.0480750996054,1631,0,4323013900,Parking Facility,Owned,DOT, ,11010 SANTA MONICA BLVD,LOS ANGELES,LOS ANGELES,-118.4413428,34.0480751,5,5121.3961,None
-118.38442989982,34.0555725002065,1632,0,4332014901,Parking Facility,Owned,DOT, ,1156 CLARK DR,LOS ANGELES,LOS ANGELES,-118.3844299,34.0555725,5,12852.178, 
-118.383820400087,34.0749979004818,1633,0,4334001900,Parking Facility,Owned,DOT, ,123 S ROBERTSON BLVD,LOS ANGELES,LOS ANGELES,-118.3838204,34.0749979,5,12256.91725, 
-118.44618230051,34.0618781997907,1634,0,4363018904,Parking Facility,Owned,DOT, ,1036 BROXTON AVE,LOS ANGELES,LOS ANGELES,-118.4461823,34.0618782,5,29875.70795, 
-118.524843599961,34.0465075003784,1635,0,4412002900,Parking Facility,Owned,DOT, ,15216 SUNSET BLVD,LOS ANGELES,LOS ANGELES,-118.5248436,34.0465075,11,9000.960248, 
-118.329392299879,33.9936783993521,1636,0,5006007900,Parking Facility,Owned,DOT, ,5345 11TH AVE,LOS ANGELES,LOS ANGELES,-118.3293923,33.9936784,8,15001.34395, 
-118.329751999691,33.9926760002459,1637,0,5006008900,Parking Facility,Owned,DOT, ,5407 11TH AVE,LOS ANGELES,LOS ANGELES,-118.329752,33.992676,8,15000.6145, 
-118.329405700048,33.990860500055,1638,0,5006009902,Parking Facility,Owned,DOT,R1-1,5701 11TH AVE,LOS ANGELES,LOS ANGELES,-118.3294057,33.9908605,8,16254.14137, 
-118.332209499255,34.0059894001785,1639,0,5024018901,Parking Facility,Owned,DOT, ,3416 W 43RD ST,LOS ANGELES,LOS ANGELES,-118.3322095,34.0059894,10,11295.6456, 
-118.332209499255,34.0059894001785,1640,0,0,Parking Facility,Owned,DOT, ,4318 DEGNAN BLVD,LOS ANGELES,LOS ANGELES,0,0,10,0, 
-118.330412500377,34.0059631001481,1641,0,5024019907,Parking Facility,Owned,DOT, ,3328 W 43RD ST,LOS ANGELES,LOS ANGELES,-118.3304125,34.0059631,10,0, 
-118.340216000126,34.0395679997261,1642,0,5061014900,Parking Facility,Owned,DOT, ,4600 W WASHINGTON BLVD,LOS ANGELES,LOS ANGELES,-118.340216,34.039568,10,11707.01365, 
-118.242814499969,34.0537125994347,1643,0,0,Parking Facility,Owned,General Services, ,200 N SPRING ST,LOS ANGELES,Los Angeles,-118.2428145,34.0537126,14,0, 
-118.239436799466,34.0509630000125,1644,0,5161012902,Parking Facility,Owned,General Services, ,140 Judge John Aiso St,LOS ANGELES,Los Angeles,-118.2394368,34.050963,14,56074.02069, 
-118.244468699954,34.0494843001844,1645,0,5161026904,Parking Facility,Owned,DOT, ,237 S LOS ANGELES ST,LOS ANGELES,LOS ANGELES,-118.2444687,34.0494843,14,10816.3,None
-118.23025870053,34.0548705002857,1646,0,5409021900,Public Facility,Owned,General Services, ,555 E Ramirez ST,LOS ANGELES,Los Angeles,-118.2302587,34.0548705,14,572905.9737, 
-118.230258800243,34.0548705002857,1647,0,0,Maintenance Yard,Owned,General Services, ,735 LYON ST,LOS ANGELES,LOS ANGELES,-118.2302588,34.0548705,14,0,None
-118.194180500105,34.1092086001349,1648,0,5468033905,Commercial Improved,Owned,General Services,[Q]C4-2D-HPOZ,5601 N FIGUEROA ST,LOS ANGELES,Los Angeles,-118.1941805,34.1092086,1,6059.737225, 
-118.191355000296,34.1095879998519,1649,0,5492011900,Parking Facility,Owned,DOT,PF-1-HPOZ,117 S AVE 58,LOS ANGELES,LOS ANGELES,-118.191355,34.109588,1,7014.246551,None
